"Subject" "tBodyAcc_mean_X" "tBodyAcc_mean_Y" "tBodyAcc_mean_Z" "tBodyAcc_std_X" "tBodyAcc_std_Y" "tBodyAcc_std_Z" "tGravityAcc_mean_X" "tGravityAcc_mean_Y" "tGravityAcc_mean_Z" "tGravityAcc_std_X" "tGravityAcc_std_Y" "tGravityAcc_std_Z" "tBodyAccJerk_mean_X" "tBodyAccJerk_mean_Y" "tBodyAccJerk_mean_Z" "tBodyAccJerk_std_X" "tBodyAccJerk_std_Y" "tBodyAccJerk_std_Z" "tBodyGyro_mean_X" "tBodyGyro_mean_Y" "tBodyGyro_mean_Z" "tBodyGyro_std_X" "tBodyGyro_std_Y" "tBodyGyro_std_Z" "tBodyGyroJerk_mean_X" "tBodyGyroJerk_mean_Y" "tBodyGyroJerk_mean_Z" "tBodyGyroJerk_std_X" "tBodyGyroJerk_std_Y" "tBodyGyroJerk_std_Z" "tBodyAccMag_mean" "tBodyAccMag_std" "tGravityAccMag_mean" "tGravityAccMag_std" "tBodyAccJerkMag_mean" "tBodyAccJerkMag_std" "tBodyGyroMag_mean" "tBodyGyroMag_std" "tBodyGyroJerkMag_mean" "tBodyGyroJerkMag_std" "fBodyAcc_mean_X" "fBodyAcc_mean_Y" "fBodyAcc_mean_Z" "fBodyAcc_std_X" "fBodyAcc_std_Y" "fBodyAcc_std_Z" "fBodyAccJerk_mean_X" "fBodyAccJerk_mean_Y" "fBodyAccJerk_mean_Z" "fBodyAccJerk_std_X" "fBodyAccJerk_std_Y" "fBodyAccJerk_std_Z" "fBodyGyro_mean_X" "fBodyGyro_mean_Y" "fBodyGyro_mean_Z" "fBodyGyro_std_X" "fBodyGyro_std_Y" "fBodyGyro_std_Z" "fBodyAccMag_mean" "fBodyAccMag_std" "fBodyAccJerkMag_mean" "fBodyAccJerkMag_std" "fBodyGyroMag_mean" "fBodyGyroMag_std" "fBodyGyroJerkMag_mean" "fBodyGyroJerkMag_std" "Activity"
"214" 2 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 0.276426586440678 "SITTING"
"33" 3 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 0.275567462068966 "SITTING"
"43" 4 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 0.278582015166667 "SITTING"
"53" 5 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 0.27784234625 "SITTING"
"63" 6 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 0.283658868070175 "SITTING"
"73" 7 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 0.275592961754386 "SITTING"
"83" 8 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 "SITTING"
"93" 9 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 "SITTING"
"103" 10 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 "SITTING"
"115" 11 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 "SITTING"
"123" 12 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 0.2771286656 "SITTING"
"133" 13 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 0.275883130350877 "SITTING"
"143" 14 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 0.271959598644068 "SITTING"
"153" 15 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 0.273899207962963 "SITTING"
"163" 16 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 0.276023564509804 "SITTING"
"173" 17 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 0.272341855245902 "SITTING"
"183" 18 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 0.273887758571429 "SITTING"
"193" 19 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 0.273931172307692 "SITTING"
"203" 20 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 0.272589336470588 "SITTING"
"215" 21 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 0.279183526730769 "SITTING"
"223" 22 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 0.27886459 "SITTING"
"233" 23 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 0.273211884237288 "SITTING"
"243" 24 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 0.276980816034483 "SITTING"
"253" 25 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 0.278992759054054 "SITTING"
